#CPU Frequency		CPU Energy
1.216071254		0.0427344
1.219223627		0.04729436
1.207035597		0.09358938
1.205638256		0.11021218
1.208729434		0.12632342
1.20077158		0.90891104
1.201167968		1.01801194
1.200617913		1.08914024
1.201489402		1.14846264
